"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-18-1919" "6" "Minnesota" "20" "Bloomington, IN" "" 10 18 1919 "Indiana"
"L" "11-01-1919" "3" "Notre Dame (IN)" "16" "Indianapolis, IN" "" 11 1 1919 "Indiana"
"L" "11-15-1919" "2" "Northwestern (IL)" "3" "Evanston, IL" "" 11 15 1919 "Indiana"
"W" "11-22-1919" "12" "Syracuse (NY)" "6" "Bloomington, IN" "" 11 22 1919 "Indiana"
"W" "09-25-1920" "47" "Franklin (IN)" "0" "Bloomington, IN" "" 9 25 1920 "Indiana"
"L" "10-02-1920" "7" "Iowa" "14" "Bloomington, IN" "" 10 2 1920 "Indiana"
"W" "10-09-1920" "24" "Mississippi St." "0" "Bloomington, IN" "" 10 9 1920 "Indiana"
"W" "10-16-1920" "21" "Minnesota" "7" "Minneapolis, MN" "" 10 16 1920 "Indiana"
"W" "10-30-1920" "10" "Northwestern (IL)" "7" "Indianapolis, IN" "" 10 30 1920 "Indiana"
"L" "11-13-1920" "10" "Notre Dame (IN)" "13" "Indianapolis, IN" "" 11 13 1920 "Indiana"
"W" "11-20-1920" "10" "Purdue (IN)" "7" "West Lafayette, IN" "" 11 20 1920 "Indiana"
"W" "09-24-1921" "47" "Franklin (IN)" "0" "Bloomington, IN" "" 9 24 1921 "Indiana"
"W" "10-01-1921" "29" "Kalamazoo (MI)" "0" "Bloomington, IN" "" 10 1 1921 "Indiana"
"L" "10-08-1921" "0" "Harvard (MA)" "19" "Cambridge, MA" "" 10 8 1921 "Indiana"
"L" "10-22-1921" "0" "Minnesota" "6" "Minneapolis, MN" "" 10 22 1921 "Indiana"
"L" "10-29-1921" "7" "Notre Dame (IN)" "28" "Indianapolis, IN" "" 10 29 1921 "Indiana"
"L" "11-12-1921" "0" "Iowa" "41" "Iowa City, IA" "" 11 12 1921 "Indiana"
"W" "11-19-1921" "3" "Purdue (IN)" "0" "Bloomington, IN" "" 11 19 1921 "Indiana"
"T" "10-07-1922" "0" "DePauw (IN)" "0" "Bloomington, IN" "" 10 7 1922 "Indiana"
"L" "10-14-1922" "0" "Minnesota" "20" "Indianapolis, IN" "" 10 14 1922 "Indiana"
"L" "10-21-1922" "0" "Wisconsin" "20" "Madison, WI" "" 10 21 1922 "Indiana"
"W" "10-28-1922" "14" "Michigan St." "6" "Bloomington, IN" "" 10 28 1922 "Indiana"
"L" "11-04-1922" "0" "Notre Dame (IN)" "27" "South Bend, IN" "" 11 4 1922 "Indiana"
"L" "11-11-1922" "0" "West Virginia" "33" "Bloomington, IN" "" 11 11 1922 "Indiana"
