"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"T" "09-27-1924" "7" "Adrian (MI)" "7" "Adrian, MI" "" 9 27 1924 "Eastern Michigan"
"L" "10-04-1924" "0" "Toledo (OH)" "7" "Ypsilanti, MI" "" 10 4 1924 "Eastern Michigan"
"L" "10-11-1924" "13" "Hillsdale (MI)" "14" "Hillsdale, MI" "" 10 11 1924 "Eastern Michigan"
"L" "10-18-1924" "0" "Alma (MI)" "9" "Alma, MI" "" 10 18 1924 "Eastern Michigan"
"L" "10-25-1924" "0" "Central Michigan" "13" "Ypsilanti, MI" "" 10 25 1924 "Eastern Michigan"
"W" "11-01-1924" "13" "Kalamazoo (MI)" "0" "Ypsilanti, MI" "" 11 1 1924 "Eastern Michigan"
"L" "11-15-1924" "0" "Albion (MI)" "13" "Albion, MI" "" 11 15 1924 "Eastern Michigan"
"W" "11-22-1924" "12" "Olivet (MI)" "6" "Ypsilanti, MI" "" 11 22 1924 "Eastern Michigan"
"W" "10-03-1925" "8" "Detroit Freshmen (MI)" "0" "Ypsilanti, MI" "" 10 3 1925 "Eastern Michigan"
"W" "10-10-1925" "14" "Bowling Green (OH)" "0" "Bowling Green, OH" "" 10 10 1925 "Eastern Michigan"
"W" "10-17-1925" "6" "Albion (MI)" "0" "Ypsilanti, MI" "" 10 17 1925 "Eastern Michigan"
"W" "10-24-1925" "20" "Hillsdale (MI)" "0" "Ypsilanti, MI" "" 10 24 1925 "Eastern Michigan"
"W" "11-03-1925" "6" "Ferris St. (MI)" "0" "Ypsilanti, MI" "" 11 3 1925 "Eastern Michigan"
"W" "11-08-1925" "20" "Olivet (MI)" "0" "Olivet, MI" "" 11 8 1925 "Eastern Michigan"
"W" "11-14-1925" "25" "Alma (MI)" "0" "Alma, MI" "" 11 14 1925 "Eastern Michigan"
"W" "11-21-1925" "7" "Kalamazoo (MI)" "6" "Kalamazoo, MI" "" 11 21 1925 "Eastern Michigan"
"W" "10-02-1926" "6" "Detroit Freshmen (MI)" "0" "Ypsilanti, MI" "" 10 2 1926 "Eastern Michigan"
"L" "10-09-1926" "0" "Alma (MI)" "12" "Alma, MI" "" 10 9 1926 "Eastern Michigan"
"W" "10-16-1926" "6" "Wayne St. (MI)" "0" "Detroit, MI" "" 10 16 1926 "Eastern Michigan"
"W" "10-23-1926" "41" "Central Michigan" "0" "Mount Pleasant, MI" "" 10 23 1926 "Eastern Michigan"
"W" "10-30-1926" "21" "Ferris St. (MI)" "0" "Big Rapids, MI" "" 10 30 1926 "Eastern Michigan"
"W" "11-06-1926" "20" "Olivet (MI)" "0" "Ypsilanti, MI" "" 11 6 1926 "Eastern Michigan"
"W" "11-20-1926" "19" "Kalamazoo (MI)" "0" "Ypsilanti, MI" "" 11 20 1926 "Eastern Michigan"
"W" "10-01-1927" "20" "Olivet (MI)" "0" "Ypsilanti, MI" "" 10 1 1927 "Eastern Michigan"
"W" "10-08-1927" "25" "Northern Illinois" "6" "DeKalb, IL" "" 10 8 1927 "Eastern Michigan"
