"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "09-04-1976" "12" "Southeastern Louisiana" "28" "Hammond, LA" "" 9 4 1976 "Tennessee-Martin"
"W" "09-11-1976" "24" "Austin Peay St. (TN)" "0" "Martin, TN" "" 9 11 1976 "Tennessee-Martin"
"W" "09-18-1976" "38" "Middle Tennessee St." "3" "Murfreesboro, TN" "" 9 18 1976 "Tennessee-Martin"
"L" "09-25-1976" "3" "Jacksonville St. (AL)" "24" "Martin, TN" "" 9 25 1976 "Tennessee-Martin"
"W" "10-02-1976" "36" "Mississippi College" "14" "Martin, TN" "" 10 2 1976 "Tennessee-Martin"
"W" "10-09-1976" "24" "Murray St. (KY)" "0" "Murray, KY" "" 10 9 1976 "Tennessee-Martin"
"L" "10-16-1976" "0" "Nicholls St. (LA)" "3" "Martin, TN" "" 10 16 1976 "Tennessee-Martin"
"W" "10-23-1976" "42" "Delta St. (MS)" "25" "Cleveland, MS" "" 10 23 1976 "Tennessee-Martin"
"W" "10-30-1976" "31" "North Alabama" "7" "Florence, AL" "" 10 30 1976 "Tennessee-Martin"
"W" "11-06-1976" "26" "Tennessee St." "21" "Martin, TN" "" 11 6 1976 "Tennessee-Martin"
"W" "11-13-1976" "40" "Morehead St. (KY)" "0" "Morehead, KY" "" 11 13 1976 "Tennessee-Martin"
"W" "09-10-1977" "23" "Austin Peay St. (TN)" "10" "Clarksville, TN" "" 9 10 1977 "Tennessee-Martin"
"W" "09-17-1977" "27" "Middle Tennessee St." "0" "Martin, TN" "" 9 17 1977 "Tennessee-Martin"
"L" "09-24-1977" "13" "Jacksonville St. (AL)" "36" "Jacksonville, AL" "" 9 24 1977 "Tennessee-Martin"
"L" "10-01-1977" "24" "Mississippi College" "27" "Clinton, MS" "" 10 1 1977 "Tennessee-Martin"
"W" "10-08-1977" "31" "Murray St. (KY)" "20" "Martin, TN" "" 10 8 1977 "Tennessee-Martin"
"W" "10-15-1977" "34" "Nicholls St. (LA)" "0" "Thibodaux, LA" "" 10 15 1977 "Tennessee-Martin"
"W" "10-22-1977" "46" "Delta St. (MS)" "7" "Martin, TN" "" 10 22 1977 "Tennessee-Martin"
"W" "10-29-1977" "31" "North Alabama" "13" "Martin, TN" "" 10 29 1977 "Tennessee-Martin"
"L" "11-05-1977" "7" "Tennessee St." "55" "Nashville, TN" "" 11 5 1977 "Tennessee-Martin"
"W" "11-12-1977" "49" "Morehead St. (KY)" "7" "Martin, TN" "" 11 12 1977 "Tennessee-Martin"
"W" "11-19-1977" "26" "West Alabama" "10" "Livingston, AL" "" 11 19 1977 "Tennessee-Martin"
"L" "09-09-1978" "14" "Austin Peay St. (TN)" "21" "Martin, TN" "" 9 9 1978 "Tennessee-Martin"
"W" "09-16-1978" "28" "Middle Tennessee St." "17" "Murfreesboro, TN" "" 9 16 1978 "Tennessee-Martin"
